TransactionID,CustomerID,ProductID,QuantityPurchased,TransactionDate,Price
2260,31,185,1,05/04/23,90.8
2261,535,148,3,05/04/23,67.98
2262,426,9,1,05/04/23,15.23
2263,394,32,4,05/04/23,43.82
2264,672,132,2,05/04/23,12.98
2265,363,50,2,05/04/23,67.71
2266,437,82,4,05/04/23,72.65
2267,670,5,3,05/04/23,17.97
2268,551,148,1,05/04/23,67.98
2269,927,87,4,05/04/23,84.97
2270,82,126,2,05/04/23,15.19
2271,356,75,2,05/04/23,96.74
2272,258,165,4,05/04/23,46.15
2273,718,22,2,05/04/23,23.28
2274,589,186,4,05/04/23,23.46
2275,989,68,2,05/04/23,42.59
2276,524,44,4,05/04/23,81.93
2277,295,34,1,05/04/23,49.48
2278,962,77,1,05/04/23,86.32
2279,224,42,1,05/04/23,82.72
2280,525,137,1,05/04/23,45.43
2281,46,106,2,06/04/23,99.41
2282,667,95,3,06/04/23,45.29
2283,113,135,4,06/04/23,16.89
2284,233,68,3,06/04/23,42.59
2285,17,147,2,06/04/23,53.98
2286,360,159,2,06/04/23,17.42
2287,223,128,3,06/04/23,62.76
2288,866,163,3,06/04/23,50.61
2289,700,185,2,06/04/23,90.8
2290,448,85,2,06/04/23,99.81
2291,856,189,4,06/04/23,82.77
2292,365,159,1,06/04/23,17.42
2293,675,83,1,06/04/23,90.16
2294,326,95,4,06/04/23,45.29
2295,467,181,3,06/04/23,69
2296,414,32,2,06/04/23,43.82
2297,455,66,3,06/04/23,10.05
2298,586,187,1,06/04/23,84.34
2299,233,116,1,06/04/23,80.45
2300,224,138,3,06/04/23,34.54
2301,994,130,1,06/04/23,57.27
2302,831,194,2,06/04/23,57.65
2303,412,60,4,06/04/23,67.3
2304,572,17,3,06/04/23,94.5
2305,335,96,2,07/04/23,99.06
2306,222,144,2,07/04/23,30.49
2307,37,16,1,07/04/23,87.93
2308,989,46,2,07/04/23,12.99
2309,278,167,3,07/04/23,66.2
2310,196,159,2,07/04/23,17.42
2311,916,107,4,07/04/23,72.89
2312,864,88,2,07/04/23,72.79
2313,484,129,2,07/04/23,72.93
2314,242,139,4,07/04/23,10.3
2315,324,119,2,07/04/23,90.33
2316,731,85,2,07/04/23,99.81
2317,192,4,1,07/04/23,22.06
2318,17,71,3,07/04/23,53.74
2319,524,154,1,07/04/23,45.85
2320,918,111,3,07/04/23,85.44
2321,401,50,4,07/04/23,67.71
2322,906,140,4,07/04/23,74.78
2323,886,95,4,07/04/23,45.29
2324,705,92,3,07/04/23,91.03
2325,22,65,3,07/04/23,17.19
2326,474,47,3,07/04/23,56.53
2327,120,181,4,07/04/23,69
2328,210,106,3,07/04/23,99.41
2329,306,199,2,08/04/23,27.62
2330,270,130,1,08/04/23,57.27
2331,704,106,4,08/04/23,99.41
2332,687,24,1,08/04/23,84.69
2333,285,4,2,08/04/23,22.06
2334,716,108,3,08/04/23,24.61
2335,676,19,1,08/04/23,96.33
2336,763,154,2,08/04/23,45.85
2337,227,40,2,08/04/23,24.03
2338,948,50,1,08/04/23,67.71
2339,381,171,4,08/04/23,69.05
2340,460,75,1,08/04/23,96.74
2341,7,195,4,08/04/23,71.6
2342,29,12,3,08/04/23,87.46
2343,907,195,4,08/04/23,71.6
2344,33,27,3,08/04/23,65.77
2345,646,113,1,08/04/23,30.98
2346,879,182,3,08/04/23,30.83
2347,79,194,2,08/04/23,57.65
2348,928,49,3,08/04/23,78.21
2349,947,144,4,08/04/23,30.49
2350,459,130,4,08/04/23,57.27
2351,570,60,4,08/04/23,67.3
2352,983,182,3,08/04/23,30.83
2353,538,30,4,09/04/23,19.32
2354,482,84,4,09/04/23,74.47
2355,430,166,2,09/04/23,26.81
2356,738,28,3,09/04/23,92.56
2357,285,25,2,09/04/23,90.34
2358,516,96,4,09/04/23,99.06
2359,977,125,4,09/04/23,53.93
2360,99,10,4,09/04/23,57.39
2361,397,188,3,09/04/23,36.22
2362,489,42,1,09/04/23,82.72
2363,39,40,4,09/04/23,24.03
2364,271,77,4,09/04/23,86.32
2365,887,105,4,09/04/23,16.09
2366,797,118,4,09/04/23,14.55
2367,157,42,3,09/04/23,82.72
2368,75,47,1,09/04/23,56.53
2369,884,165,1,09/04/23,46.15
2370,800,22,1,09/04/23,23.28
2371,130,185,4,09/04/23,90.8
2372,687,107,4,09/04/23,72.89
2373,974,27,1,09/04/23,65.77
2374,84,41,1,09/04/23,27.03
2375,22,80,4,09/04/23,58.28
2376,459,162,4,09/04/23,87.55
2377,539,160,2,10/04/23,85.88
2378,707,89,2,10/04/23,72.22
2379,849,66,2,10/04/23,10.05
2380,382,12,1,10/04/23,87.46
2381,748,168,3,10/04/23,71.14
2382,440,73,4,10/04/23,68.55
2383,604,76,2,10/04/23,94.25
2384,989,90,3,10/04/23,39.33
2385,21,10,4,10/04/23,57.39
2386,303,96,3,10/04/23,99.06
2387,976,176,1,10/04/23,90
2388,869,20,1,10/04/23,10.53
2389,955,39,1,10/04/23,95.92
2390,84,60,2,10/04/23,67.3
2391,774,66,4,10/04/23,10.05
2392,659,65,1,10/04/23,17.19
2393,953,179,2,10/04/23,85.91
2394,453,124,2,10/04/23,97.86
2395,387,164,2,10/04/23,10.36
2396,507,152,2,10/04/23,63.79
2397,257,155,1,10/04/23,38.72
2398,570,130,2,10/04/23,57.27
2399,892,159,1,10/04/23,17.42
2400,934,57,1,10/04/23,84.9
2401,527,78,2,11/04/23,92.83
2402,162,194,1,11/04/23,57.65
2403,957,29,4,11/04/23,51.74
2404,163,15,4,11/04/23,46.59
2405,832,12,3,11/04/23,87.46
2406,793,101,4,11/04/23,16.85
2407,792,156,1,11/04/23,89.84
2408,524,84,1,11/04/23,74.47
2409,786,125,4,11/04/23,53.93
2410,271,103,2,11/04/23,93.81
2411,492,24,2,11/04/23,84.69
2412,208,149,1,11/04/23,92.64
2413,539,138,2,11/04/23,34.54
2414,584,110,3,11/04/23,25.42
2415,60,78,3,11/04/23,92.83
2416,430,101,4,11/04/23,16.85
2417,985,146,4,11/04/23,11.09
2418,657,142,2,11/04/23,45.55
2419,605,162,1,11/04/23,87.55
2420,309,128,4,11/04/23,62.76
2421,520,58,3,11/04/23,61.64
2422,591,76,4,11/04/23,94.25
2423,27,150,4,11/04/23,44.32
2424,686,198,3,11/04/23,86.03
2425,562,36,1,12/04/23,99.46
2426,199,173,4,12/04/23,74.83
2427,387,164,4,12/04/23,10.36
2428,349,22,4,12/04/23,23.28
2429,960,127,2,12/04/23,94.35
2430,940,80,4,12/04/23,58.28
2431,693,189,3,12/04/23,82.77
2432,536,100,1,12/04/23,68.85
2433,828,184,1,12/04/23,51.99
2434,378,96,3,12/04/23,99.06
2435,899,161,2,12/04/23,10.95
2436,916,173,3,12/04/23,74.83
2437,558,164,1,12/04/23,10.36
2438,527,148,3,12/04/23,67.98
2439,153,18,2,12/04/23,99.35
2440,734,38,1,12/04/23,52.63
2441,206,195,2,12/04/23,71.6
2442,455,151,3,12/04/23,78.87
2443,273,109,4,12/04/23,11.12
2444,894,123,3,12/04/23,25.18
2445,236,144,2,12/04/23,30.49
2446,852,187,3,12/04/23,84.34
2447,740,197,4,12/04/23,23.76
2448,521,196,2,12/04/23,66.05
2449,678,149,3,13/04/23,92.64
2450,944,104,2,13/04/23,86.53
2451,956,198,2,13/04/23,86.03
2452,831,140,1,13/04/23,74.78
2453,726,144,1,13/04/23,30.49
2454,501,81,2,13/04/23,76.79
2455,117,87,3,13/04/23,84.97
2456,386,142,3,13/04/23,45.55
2457,344,61,3,13/04/23,36.82
2458,584,199,4,13/04/23,27.62
2459,395,46,2,13/04/23,12.99
2460,64,32,2,13/04/23,43.82
2461,717,15,4,13/04/23,46.59
2462,721,44,2,13/04/23,81.93
2463,72,145,2,13/04/23,66
2464,789,169,4,13/04/23,53.88
2465,274,54,1,13/04/23,82.01
2466,990,44,2,13/04/23,81.93
2467,320,98,4,13/04/23,30.55
2468,338,5,3,13/04/23,17.97
2469,366,109,1,13/04/23,11.12
2470,495,27,3,13/04/23,65.77
2471,607,116,2,13/04/23,80.45
2472,166,87,1,13/04/23,84.97
2473,544,104,4,14/04/23,86.53
2474,11,123,2,14/04/23,25.18
2475,301,79,4,14/04/23,50.42
2476,729,43,1,14/04/23,33.47
2477,801,97,3,14/04/23,53.09
2478,102,31,2,14/04/23,51.2
2479,425,99,2,14/04/23,44.37
2480,392,17,4,14/04/23,94.5
2481,779,83,1,14/04/23,90.16
2482,214,110,4,14/04/23,25.42
2483,691,182,1,14/04/23,30.83
2484,88,190,2,14/04/23,92.82
2485,553,32,1,14/04/23,43.82
2486,401,168,2,14/04/23,71.14
2487,588,141,1,14/04/23,85.04
2488,889,35,3,14/04/23,11.56
2489,46,133,1,14/04/23,34.15
2490,672,29,3,14/04/23,51.74
2491,463,70,1,14/04/23,43.77
2492,592,153,1,14/04/23,93.43
2493,310,95,4,14/04/23,45.29
2494,86,22,4,14/04/23,23.28
2495,92,194,2,14/04/23,57.65
2496,660,173,4,14/04/23,74.83
2497,673,69,1,15/04/23,77.71
2498,714,89,4,15/04/23,72.22
2499,936,72,1,15/04/23,46.64
2500,928,129,3,15/04/23,72.93
2501,242,172,1,15/04/23,85.78
2502,865,87,2,15/04/23,84.97
2503,2,96,3,15/04/23,99.06
2504,225,75,2,15/04/23,96.74
2505,801,167,2,15/04/23,66.2
2506,745,54,2,15/04/23,82.01
2507,973,88,4,15/04/23,72.79
2508,926,157,2,15/04/23,14.43
2509,929,54,3,15/04/23,82.01
2510,589,16,1,15/04/23,87.93
2511,116,99,2,15/04/23,44.37
2512,666,20,3,15/04/23,10.53
2513,918,46,2,15/04/23,12.99
2514,103,195,1,15/04/23,71.6
2515,194,193,3,15/04/23,82.2
2516,166,127,3,15/04/23,94.35
2517,871,58,1,15/04/23,61.64
2518,90,181,3,15/04/23,69
2519,686,111,1,15/04/23,85.44
2520,122,129,3,15/04/23,72.93
2521,143,81,3,16/04/23,76.79
2522,994,194,1,16/04/23,57.65
2523,106,157,1,16/04/23,14.43
2524,887,84,3,16/04/23,74.47
2525,428,70,3,16/04/23,43.77
2526,305,8,1,16/04/23,87.2
2527,872,29,4,16/04/23,51.74
2528,971,112,1,16/04/23,11.95
2529,317,179,3,16/04/23,85.91
2530,963,161,3,16/04/23,10.95
2531,635,131,3,16/04/23,85.13
2532,902,188,1,16/04/23,36.22
2533,9,163,3,16/04/23,50.61
2534,774,197,4,16/04/23,23.76
2535,73,108,2,16/04/23,24.61
2536,359,109,4,16/04/23,11.12
2537,223,20,1,16/04/23,10.53
2538,416,73,3,16/04/23,68.55
2539,553,167,1,16/04/23,66.2
2540,370,4,2,16/04/23,22.06
2541,716,19,1,16/04/23,96.33
2542,264,102,3,16/04/23,64.32
2543,840,173,2,16/04/23,74.83
2544,690,171,2,16/04/23,69.05
2545,860,141,3,17/04/23,85.04
2546,318,141,3,17/04/23,85.04
2547,84,188,3,17/04/23,36.22
2548,318,185,1,17/04/23,90.8
2549,111,86,4,17/04/23,41.37
2550,251,52,1,17/04/23,80.47
2551,383,111,1,17/04/23,85.44
2552,7,181,4,17/04/23,69
2553,459,109,3,17/04/23,11.12
2554,84,86,3,17/04/23,41.37
2555,208,43,4,17/04/23,33.47
2556,900,200,4,17/04/23,93.91
2557,390,200,1,17/04/23,93.91
2558,314,42,2,17/04/23,82.72
2559,22,90,4,17/04/23,39.33
2560,410,115,1,17/04/23,62.75
2561,895,26,2,17/04/23,26.82
2562,515,151,3,17/04/23,78.87
2563,127,43,3,17/04/23,33.47
2564,809,77,1,17/04/23,86.32
2565,700,156,1,17/04/23,89.84
2566,874,137,4,17/04/23,45.43
2567,14,20,3,17/04/23,10.53
2568,971,184,1,17/04/23,51.99
2569,978,39,3,18/04/23,95.92
2570,12,179,3,18/04/23,85.91
2571,87,12,4,18/04/23,87.46
2572,524,183,2,18/04/23,32.66
2573,909,11,4,18/04/23,58.55
2574,537,154,1,18/04/23,45.85
2575,301,42,4,18/04/23,82.72
2576,243,155,4,18/04/23,38.72
2577,122,11,3,18/04/23,58.55
2578,147,38,4,18/04/23,52.63
2579,567,98,1,18/04/23,30.55
2580,750,171,2,18/04/23,69.05
2581,356,19,4,18/04/23,96.33
2582,685,192,4,18/04/23,42.85
2583,904,134,2,18/04/23,52.27
2584,733,174,1,18/04/23,84.7
2585,631,116,1,18/04/23,80.45
2586,309,113,4,18/04/23,30.98
2587,695,170,3,18/04/23,13.65
2588,288,65,4,18/04/23,17.19
2589,307,99,2,18/04/23,44.37
2590,812,72,2,18/04/23,46.64
2591,594,187,2,18/04/23,84.34
2592,966,52,4,18/04/23,80.47
2593,914,118,4,19/04/23,14.55
2594,723,175,1,19/04/23,28.05
2595,662,120,3,19/04/23,30.43
2596,549,7,4,19/04/23,58.2
2597,352,11,1,19/04/23,58.55
2598,312,103,4,19/04/23,93.81
2599,873,61,1,19/04/23,36.82
2600,59,68,1,19/04/23,42.59
2601,643,153,3,19/04/23,93.43
2602,924,140,4,19/04/23,74.78
2603,714,154,1,19/04/23,45.85
2604,755,102,2,19/04/23,64.32
2605,35,110,2,19/04/23,25.42
2606,445,140,2,19/04/23,74.78
2607,93,171,3,19/04/23,69.05
2608,950,51,1,19/04/23,9312
2609,959,117,3,19/04/23,77.15
2610,207,165,4,19/04/23,46.15
2611,353,46,4,19/04/23,12.99
2612,903,53,1,19/04/23,26.27
2613,332,88,2,19/04/23,72.79
2614,817,121,1,19/04/23,59.81
2615,862,13,1,19/04/23,18.78
2616,725,89,1,19/04/23,72.22
2617,159,125,3,20/04/23,53.93
2618,954,118,4,20/04/23,14.55
2619,957,54,1,20/04/23,82.01
2620,24,185,1,20/04/23,90.8
2621,404,116,1,20/04/23,80.45
2622,805,118,3,20/04/23,14.55
2623,516,4,3,20/04/23,22.06
2624,732,75,3,20/04/23,96.74
2625,364,49,1,20/04/23,78.21
2626,382,7,2,20/04/23,58.2
2627,532,110,2,20/04/23,25.42
2628,956,122,2,20/04/23,67.99
2629,152,11,4,20/04/23,58.55
2630,562,92,1,20/04/23,91.03
2631,689,182,2,20/04/23,30.83
2632,947,173,2,20/04/23,74.83
2633,608,23,2,20/04/23,41.4
2634,617,28,1,20/04/23,92.56
2635,420,111,2,20/04/23,85.44
2636,250,57,2,20/04/23,84.9
2637,117,26,1,20/04/23,26.82
2638,866,153,4,20/04/23,93.43
2639,512,54,3,20/04/23,82.01
2640,740,29,2,20/04/23,51.74
2641,578,97,3,21/04/23,53.09
2642,335,164,4,21/04/23,10.36
2643,418,14,4,21/04/23,31.64
2644,932,78,2,21/04/23,92.83
2645,774,35,1,21/04/23,11.56
2646,295,30,4,21/04/23,19.32
2647,938,92,3,21/04/23,91.03
2648,755,17,3,21/04/23,94.5
2649,371,195,3,21/04/23,71.6
2650,186,158,3,21/04/23,22.27
2651,246,93,4,21/04/23,29.67
2652,637,173,2,21/04/23,74.83
2653,268,79,2,21/04/23,50.42
2654,643,110,3,21/04/23,25.42
2655,237,179,2,21/04/23,85.91
2656,530,102,3,21/04/23,64.32
2657,552,106,3,21/04/23,99.41
2658,21,47,1,21/04/23,56.53
2659,911,181,4,21/04/23,69
2660,737,64,4,21/04/23,31.05
2661,867,166,3,21/04/23,26.81
2662,794,64,4,21/04/23,31.05
2663,520,87,2,21/04/23,84.97
2664,100,7,3,21/04/23,58.2
2665,752,22,1,22/04/23,23.28
2666,478,81,2,22/04/23,76.79
2667,599,169,1,22/04/23,53.88
2668,298,74,1,22/04/23,42.05
2669,940,138,4,22/04/23,34.54
2670,526,185,4,22/04/23,90.8
2671,334,135,3,22/04/23,16.89
2672,2,125,4,22/04/23,53.93
2673,375,50,1,22/04/23,67.71
2674,293,52,1,22/04/23,80.47
2675,837,161,2,22/04/23,10.95
2676,934,1,1,22/04/23,46.11
2677,553,181,3,22/04/23,69
2678,318,188,3,22/04/23,36.22
2679,502,162,4,22/04/23,87.55
2680,828,4,4,22/04/23,22.06
2681,381,145,4,22/04/23,66
2682,623,132,3,22/04/23,12.98
2683,14,171,1,22/04/23,69.05
2684,504,4,4,22/04/23,22.06
2685,231,1,2,22/04/23,46.11
2686,985,71,4,22/04/23,53.74
2687,84,178,3,22/04/23,11.21
2688,130,189,4,22/04/23,82.77
2689,743,35,1,23/04/23,11.56
2690,838,8,4,23/04/23,87.2
2691,145,152,3,23/04/23,63.79
2692,891,36,3,23/04/23,99.46
2693,857,178,2,23/04/23,11.21
2694,28,123,3,23/04/23,25.18
2695,66,43,2,23/04/23,33.47
2696,163,27,1,23/04/23,65.77
2697,229,32,3,23/04/23,43.82
2698,261,78,4,23/04/23,92.83
2699,449,121,1,23/04/23,59.81
2700,424,146,4,23/04/23,11.09
2701,460,156,4,23/04/23,89.84
2702,952,157,4,23/04/23,14.43
2703,676,16,1,23/04/23,87.93
2704,301,99,1,23/04/23,44.37
2705,919,47,3,23/04/23,56.53
2706,303,187,4,23/04/23,84.34
2707,287,31,2,23/04/23,51.2
2708,395,4,3,23/04/23,22.06
2709,10,165,1,23/04/23,46.15
2710,707,17,2,23/04/23,94.5
2711,630,39,1,23/04/23,95.92
2712,270,48,2,23/04/23,27.7
2713,592,174,3,24/04/23,84.7
2714,970,176,2,24/04/23,90
2715,605,39,3,24/04/23,95.92
2716,778,132,1,24/04/23,12.98
2717,844,30,2,24/04/23,19.32
2718,862,158,4,24/04/23,22.27
2719,361,22,4,24/04/23,23.28
2720,257,66,1,24/04/23,10.05
2721,133,108,2,24/04/23,24.61
2722,276,12,4,24/04/23,87.46
2723,776,36,3,24/04/23,99.46
2724,683,18,2,24/04/23,99.35
2725,972,90,2,24/04/23,39.33
2726,513,181,4,24/04/23,69
2727,313,199,3,24/04/23,27.62
2728,576,1,3,24/04/23,46.11
2729,886,127,3,24/04/23,94.35
2730,980,186,2,24/04/23,23.46
2731,284,90,1,24/04/23,39.33
2732,121,87,2,24/04/23,84.97
2733,107,90,2,24/04/23,39.33
2734,933,134,4,24/04/23,52.27
2735,687,70,1,24/04/23,43.77
2736,997,44,3,24/04/23,81.93
2737,204,200,4,25/04/23,93.91
2738,165,152,2,25/04/23,63.79
2739,305,86,1,25/04/23,41.37
2740,497,19,3,25/04/23,96.33
2741,632,101,3,25/04/23,16.85
2742,556,146,2,25/04/23,11.09
2743,824,95,3,25/04/23,45.29
2744,156,101,3,25/04/23,16.85
2745,367,30,1,25/04/23,19.32
2746,719,170,4,25/04/23,13.65
2747,902,33,1,25/04/23,61.99
2748,620,12,4,25/04/23,87.46
2749,251,118,4,25/04/23,14.55
2750,957,94,4,25/04/23,66.29
2751,916,155,3,25/04/23,38.72
2752,882,167,1,25/04/23,66.2
2753,334,137,3,25/04/23,45.43
2754,642,149,2,25/04/23,92.64
2755,969,76,1,25/04/23,94.25
2756,511,29,4,25/04/23,51.74
2757,293,161,3,25/04/23,10.95
2758,20,190,3,25/04/23,92.82
2759,282,117,1,25/04/23,77.15
2760,797,15,1,25/04/23,46.59
2761,1,2,4,26/04/23,81.6
2762,119,180,4,26/04/23,94.76
2763,35,117,2,26/04/23,77.15
2764,198,172,4,26/04/23,85.78
2765,485,182,3,26/04/23,30.83
2766,757,18,2,26/04/23,99.35
2767,59,3,2,26/04/23,78.72
2768,837,135,2,26/04/23,16.89
2769,161,171,1,26/04/23,69.05
2770,691,166,4,26/04/23,26.81
2771,206,165,2,26/04/23,46.15
2772,12,186,1,26/04/23,23.46
2773,490,161,1,26/04/23,10.95
2774,276,108,2,26/04/23,24.61
2775,693,187,2,26/04/23,84.34
2776,242,95,3,26/04/23,45.29
2777,216,122,2,26/04/23,67.99
2778,251,11,3,26/04/23,58.55
2779,811,68,2,26/04/23,42.59
2780,126,123,2,26/04/23,25.18
2781,994,196,4,26/04/23,66.05
2782,217,113,2,26/04/23,30.98
2783,306,98,2,26/04/23,30.55
2784,797,93,3,26/04/23,29.67
2785,185,22,3,27/04/23,23.28
2786,39,194,4,27/04/23,57.65
2787,223,172,2,27/04/23,85.78
2788,184,127,2,27/04/23,94.35
2789,495,134,3,27/04/23,52.27
2790,427,170,1,27/04/23,13.65
2791,178,25,1,27/04/23,90.34
2792,919,185,1,27/04/23,90.8
2793,428,85,3,27/04/23,99.81
2794,294,55,3,27/04/23,67.76
2795,852,144,1,27/04/23,30.49
2796,151,95,1,27/04/23,45.29
2797,384,142,2,27/04/23,45.55
2798,638,167,3,27/04/23,66.2
2799,813,156,3,27/04/23,89.84
2800,308,179,1,27/04/23,85.91
2801,336,119,1,27/04/23,90.33
2802,946,177,4,27/04/23,39
2803,746,9,3,27/04/23,15.23
2804,892,186,4,27/04/23,23.46
2805,375,173,2,27/04/23,74.83
2806,8,150,4,27/04/23,44.32
2807,341,160,1,27/04/23,85.88
2808,129,197,3,27/04/23,23.76
2809,776,197,3,28/04/23,23.76
2810,669,42,4,28/04/23,82.72
2811,352,53,4,28/04/23,26.27
2812,358,187,2,28/04/23,84.34
2813,517,74,2,28/04/23,42.05
2814,495,39,1,28/04/23,95.92
2815,86,122,1,28/04/23,67.99
2816,175,15,1,28/04/23,46.59
2817,802,199,4,28/04/23,27.62
2818,193,157,4,28/04/23,14.43
2819,311,123,3,28/04/23,25.18
2820,119,111,1,28/04/23,85.44
2821,218,131,4,28/04/23,85.13
2822,427,83,3,28/04/23,90.16
2823,970,10,1,28/04/23,57.39
2824,414,92,2,28/04/23,91.03
2825,114,29,2,28/04/23,51.74
2826,978,35,4,28/04/23,11.56
2827,145,6,3,28/04/23,91.73
2828,538,140,2,28/04/23,74.78
2829,648,111,3,28/04/23,85.44
2830,303,38,3,28/04/23,52.63
2831,744,77,2,28/04/23,86.32
2832,881,93,3,28/04/23,29.67
2833,588,147,2,29/04/23,53.98
2834,987,67,4,29/04/23,64.75
2835,840,136,1,29/04/23,73.53
2836,345,8,1,29/04/23,87.2
2837,814,122,4,29/04/23,67.99
2838,964,84,2,29/04/23,74.47
2839,801,175,2,29/04/23,28.05
2840,1,132,2,29/04/23,12.98
2841,147,179,2,29/04/23,85.91
2842,287,85,4,29/04/23,99.81
2843,976,195,1,29/04/23,71.6
2844,654,45,3,29/04/23,34.44
2845,53,136,3,29/04/23,73.53
2846,304,87,1,29/04/23,84.97
2847,69,16,4,29/04/23,87.93
2848,361,77,3,29/04/23,86.32
2849,602,195,1,29/04/23,71.6
2850,958,9,4,29/04/23,15.23
2851,220,60,3,29/04/23,67.3
2852,962,78,2,29/04/23,92.83
2853,704,77,2,29/04/23,86.32
2854,966,71,4,29/04/23,53.74
2855,575,15,2,29/04/23,46.59
2856,585,71,4,29/04/23,53.74
2857,161,102,1,30/04/23,64.32
2858,681,169,1,30/04/23,53.88
2859,89,22,3,30/04/23,23.28
2860,688,152,4,30/04/23,63.79
2861,781,113,3,30/04/23,30.98
2862,585,172,3,30/04/23,85.78
2863,757,1,1,30/04/23,46.11
2864,589,10,3,30/04/23,57.39
2865,159,110,2,30/04/23,25.42
2866,489,200,3,30/04/23,93.91
2867,971,184,4,30/04/23,51.99
2868,324,113,2,30/04/23,30.98
2869,610,50,1,30/04/23,67.71
2870,381,12,4,30/04/23,87.46
2871,102,89,2,30/04/23,72.22
2872,494,188,4,30/04/23,36.22
2873,644,154,2,30/04/23,45.85
2874,614,112,4,30/04/23,11.95
2875,19,78,4,30/04/23,92.83
2876,454,169,2,30/04/23,53.88
2877,482,164,1,30/04/23,10.36
2878,594,121,1,30/04/23,59.81
2879,397,23,4,30/04/23,41.4
2880,279,171,4,30/04/23,69.05
2881,851,134,1,01/05/23,52.27
2882,365,197,1,01/05/23,23.76
2883,331,171,3,01/05/23,69.05
2884,641,25,1,01/05/23,90.34
2885,344,18,4,01/05/23,99.35
2886,822,190,2,01/05/23,92.82
2887,455,141,1,01/05/23,85.04
2888,601,43,3,01/05/23,33.47
2889,725,78,3,01/05/23,92.83
2890,655,28,3,01/05/23,92.56
2891,65,146,2,01/05/23,11.09
2892,76,59,1,01/05/23,51.94
2893,711,188,1,01/05/23,36.22
2894,143,63,1,01/05/23,65.49
2895,917,185,2,01/05/23,90.8
2896,915,92,2,01/05/23,91.03
2897,828,179,4,01/05/23,85.91
2898,605,56,3,01/05/23,70.21
2899,473,155,3,01/05/23,38.72
2900,417,160,1,01/05/23,85.88
2901,305,111,2,01/05/23,85.44
2902,736,137,2,01/05/23,45.43
2903,497,68,1,01/05/23,42.59
2904,291,46,1,01/05/23,12.99
2905,940,67,4,02/05/23,64.75
2906,102,154,3,02/05/23,45.85
2907,986,136,3,02/05/23,73.53
2908,267,6,3,02/05/23,91.73
2909,867,24,4,02/05/23,84.69
2910,968,176,1,02/05/23,90
2911,622,94,1,02/05/23,66.29
2912,974,173,3,02/05/23,74.83
2913,842,13,3,02/05/23,18.78
2914,962,197,4,02/05/23,23.76
2915,942,25,2,02/05/23,90.34
2916,777,148,2,02/05/23,67.98
2917,3,118,3,02/05/23,14.55
2918,85,82,4,02/05/23,72.65
2919,794,111,3,02/05/23,85.44
2920,328,82,2,02/05/23,72.65
2921,816,66,3,02/05/23,10.05
2922,450,45,2,02/05/23,34.44
2923,454,114,2,02/05/23,78.16
2924,924,175,2,02/05/23,28.05
2925,629,63,1,02/05/23,65.49
2926,221,76,1,02/05/23,94.25
2927,154,114,3,02/05/23,78.16
2928,665,111,2,02/05/23,85.44
2929,12,183,1,03/05/23,32.66
2930,133,147,3,03/05/23,53.98
2931,994,35,3,03/05/23,11.56
2932,304,53,3,03/05/23,26.27
2933,293,26,3,03/05/23,26.82
2934,975,14,3,03/05/23,31.64
2935,300,118,4,03/05/23,14.55
2936,740,45,2,03/05/23,34.44
2937,783,172,3,03/05/23,85.78
2938,43,193,4,03/05/23,82.2
2939,944,51,2,03/05/23,9312
2940,343,171,1,03/05/23,69.05
2941,326,119,3,03/05/23,90.33
2942,814,151,4,03/05/23,78.87
2943,498,184,1,03/05/23,51.99
2944,364,19,4,03/05/23,96.33
2945,891,82,2,03/05/23,72.65
2946,427,76,2,03/05/23,94.25
2947,21,183,1,03/05/23,32.66
2948,407,92,4,03/05/23,91.03
2949,619,188,3,03/05/23,36.22
2950,336,187,3,03/05/23,84.34
2951,815,33,1,03/05/23,61.99
2952,117,147,1,03/05/23,53.98
2953,124,28,1,04/05/23,92.56
2954,399,123,4,04/05/23,25.18
2955,793,180,3,04/05/23,94.76
2956,804,126,3,04/05/23,15.19
2957,715,177,3,04/05/23,39
2958,51,37,1,04/05/23,58.92
2959,783,154,3,04/05/23,45.85
2960,324,99,2,04/05/23,44.37
2961,789,98,1,04/05/23,30.55
2962,141,127,3,04/05/23,94.35
2963,470,168,4,04/05/23,71.14
2964,787,80,1,04/05/23,58.28
2965,802,38,2,04/05/23,52.63
2966,334,77,2,04/05/23,86.32
2967,893,126,4,04/05/23,15.19
2968,964,87,4,04/05/23,84.97
2969,373,54,1,04/05/23,82.01
2970,564,150,1,04/05/23,44.32
2971,494,16,2,04/05/23,87.93
2972,539,28,4,04/05/23,92.56
2973,669,163,1,04/05/23,50.61
2974,751,188,2,04/05/23,36.22
2975,156,173,4,04/05/23,74.83
2976,291,46,2,04/05/23,12.99
2977,648,72,3,05/05/23,46.64
2978,144,183,4,05/05/23,32.66
2979,106,85,1,05/05/23,99.81
2980,420,26,1,05/05/23,26.82
2981,670,85,3,05/05/23,99.81
2982,658,153,4,05/05/23,93.43
2983,2,65,2,05/05/23,17.19
2984,945,134,1,05/05/23,52.27
2985,589,151,3,05/05/23,78.87
2986,644,115,3,05/05/23,62.75
2987,90,64,4,05/05/23,31.05
2988,345,87,4,05/05/23,84.97
2989,350,171,1,05/05/23,69.05
2990,459,107,3,05/05/23,72.89
2991,263,151,2,05/05/23,78.87
2992,351,96,3,05/05/23,99.06
2993,108,158,2,05/05/23,22.27
2994,586,77,2,05/05/23,86.32
2995,39,146,1,05/05/23,11.09
